chain_id,post_id,tweet_id,author_id,text,in_reply_to,author_username
464,1,1578824579014721536,15040536.0,"@Chaosman92 @philvischer I agree which is why I try to engage with him rather than dismiss him as a ""lib"" like many on here.

That said, he has not been clear on the need to defend human life at its earliest stages. He will say it is human life and worth protecting, but then ask about when rights start.",1.5788229200966083e+18,tpauls
465,0,1578762626716561408,1.4276573106677432e+18,"@Godsspear011 @DavJumps @frak_ewe @UnlawfulFoxy @themotormouth @WhiteHouse Alito leaves the door open for “personhood” legislation, or even a future ruling recognizing the “personhood” of a fetus. At this moment a fetus does not have personhood. It has to be ratified.",1.5787623664935567e+18,ChrisRamon11
465,1,1578762366493556738,1.4276573106677432e+18,"@Godsspear011 @DavJumps @frak_ewe @UnlawfulFoxy @themotormouth @WhiteHouse ""But even if one takes the view that “personhood” begins when a certain attribute or combination of attributes is acquired, it is very hard to see why viability should mark the point where “personhood” begins."" - Alito",1.5787619577582346e+18,ChrisRamon11
465,2,1578761957758234625,1.4276573106677432e+18,@Godsspear011 @DavJumps @frak_ewe @UnlawfulFoxy @themotormouth @WhiteHouse Again. Post the rest of it. This only states why women don't have the constitutional right to an abortion. This does not grant personhood to the unborn. This sets why the states and Senate can determine viability. You really should read the whole thing.,1.578761503737774e+18,ChrisRamon11
465,3,1578761503737774082,1.567171751909417e+18,"@ChrisRamon11 @DavJumps @frak_ewe @UnlawfulFoxy @themotormouth @WhiteHouse This is not my opinion. Health Servs., 492 U.S. 490, 501, 109 S. II. THE CORPUS OF SUPREME COURT OPINIONS FROM 1850-1880 CONFIRMS THAT AN UNBORN CHILD IS A PERSON WITHIN THE MEANING OF THE FOURTEENTH AMENDMENT TO THE U.S. CONSTITUTION.",1.5787596311194788e+18,Godsspear011
465,4,1578759631119478785,1.4276573106677432e+18,@Godsspear011 @DavJumps @frak_ewe @UnlawfulFoxy @themotormouth @WhiteHouse This only applies. If the 14th  and 5th include unborn as persons which is does not. This is just your opinion which is again irrelevant. You would have to ratify their inclusion. Which has no support on either side. The judges wouldn't touch it.,1.5787589641660744e+18,ChrisRamon11
469,0,1577851584972734465,1.5752963848943944e+18,"@AndyHarrisFan Pro-choice articles to think about below. Dont necessarily agree with all links below, but worth checking out the philosophical  case for pro-choice

1. https://quillette.com/2021/10/05/biology-wont-solve-your-problems-abortion/
2. https://3quarksdaily.com/3quarksdaily/2017/03/why-are-zygotes-people.html
3. https://www.skeptic.com/reading_room/how-science-might-inform-personhood-abortion-rights/
4. https://web.archive.org/web/20020105222944/http://www.arts.uwaterloo.ca/~jnarveso/abortion.htm",1.5777732237768663e+18,HurricaneIanBad
469,1,1577773223776866306,1.2556691979772887e+18,"Abortion should have no exceptions

It's still murdering a baby, no matter how much you try to rationalize it.",,AndyHarrisFan
470,0,1577846367891988480,1.576989585028092e+18,"@MyLittleWayz @Catholic4Choice Human personhood starts only after 1st trimester. Forcing woman/girl to bear growing fetus inside her uterus against her will is equivalent of rape/child rape or even child torture lasting for 9 months and everyone like YOU who supports it, is RAPIST and CHILD RAPIST. 🤢",1.5777865807937126e+18,ThomasC11001359
470,1,1577786580793712640,1.3602081238191514e+18,@Catholic4Choice Depriving any UNBORN of their right to LIFE deprives them of their humanity and dignity!,1.5777680874404127e+18,MyLittleWayz
471,0,1577844052678017024,1.576989585028092e+18,"@JoanofTurlock @Catholic4Choice Human personhood starts only after 1st trimester. Forcing woman/girl to bear growing fetus inside her uterus against her will is equivalent of rape/child rape or even child torture lasting for 9 months and everyone like YOU who supports it, is RAPIST and CHILD RAPIST. 🤢",1.577818869896315e+18,ThomasC11001359
471,1,1577818869896314880,1.4016512628320707e+18,@Catholic4Choice Sickening and false. A demonic twist of words and the meaning of love. Grotesque and vulgar. REPENT AND BELIEVE IN THE GOSPEL OR HELL AWAITS YOU. Eternity is a looooong time. AND STOP CALLING YIURSELVEZ CATHOLIC. You are pagan at best. https://twitter.com/JoanofTurlock/status/1577818869896314880/photo/1,1.5778141409739448e+18,JoanofTurlock
471,2,1577814140973944832,17944671.0,Fighting for abortion access is an act of love ❤️,,Catholic4Choice
473,0,1577804410234830848,30977516.0,"Sen. Johnson did not co-sponsor the personhood bill in subsequent sessions, despite it being re-introduced. Democrats say the proposal would lead to abortion being considered murder with no exceptions.",1.5778044083138478e+18,JasonCalvi
473,1,1577804408313847808,30977516.0,"While Sen. Ron Johnson in 2011 co-sponsored a bill called the ""Life at Conception Act."" The bill's summary says it would declare ""that the right to life guaranteed by the Constitution is vested in each human being beginning at the moment of fertilization..”",1.5778034915102925e+18,JasonCalvi
478,0,1577514272992772098,2703111598.0,"@MuellerSheWrote If they succeed in passing a personhood law for a fetus, the GOP will include amendments forbidding citizenship for any child born of legal or illegal immigrants, trafficked females for prostitution, etc. Evil",1.5775111773445366e+18,MaggieMay548
478,1,1577511177344536576,9.26164634570068e+17,"If the GOP passes a personhood law for fetuses, would that then mean that anyone conceived in the US is a citizen?",,MuellerSheWrote
479,0,1577329164473884672,257213548.0,"@andybmacg @Gregory17528152 Is it not “before” he formed him? Wouldn’t the pro-life position need it to say “while” he formed him or “during”? If it’s “before”, then it can’t be a verse as an argument for personhood bc he hadn’t even started forming him yet, ie not a fetus even",1.5771433230555177e+18,KassTheBomb
479,1,1577143323055517697,1.5700240464981238e+18,"@Gregory17528152 Brother, is it not written that He knew Jeremiah before He formed him in the womb?  If it were true of Jeremiah, would it not be true of you?",1.577104548828967e+18,andybmacg
479,2,1577104548828966912,1.4512075169063936e+18,"Am I going to be apostatized for admitting that I have no idea when ensoulment happens during pregnancy, and that Ecclesiastes 11:5 seems to reinforce that it's a mystery?",,Gregory17528152
482,0,1576319321294323712,1.2687672305037353e+18,"@palehombre @RonenBenReuben @2LegitToTwit @mauifranko78 @BernieSanders Your defense is their potential in order to take away the autonomy of women. They are not babies, they are fetuses, they have no personhood, just a clump of cells. Criminalizing abortion kills women at an incredible rate but that’s too big brain for you to get.",1.576310406238597e+18,pumperrumpred
482,1,1576310406238597120,8.402234263506125e+17,"@pumperrumpred @RonenBenReuben @2LegitToTwit @mauifranko78 @BernieSanders Ahh so in your view, protecting unborn children is “a child’s way of looking at things”. Killing unborn children as a matter of convenience then must be highly sophisticated behavior. Fortunately for all living people, they did not need your approval to be born.",1.5762664999032177e+18,palehombre
482,2,1576266499903217664,1.2687672305037353e+18,@palehombre @RonenBenReuben @2LegitToTwit @mauifranko78 @BernieSanders Only this isn’t true. We cant take rights away from people due to what ifs. That’s a child’s way of looking at things.,1.576205432213115e+18,pumperrumpred
482,3,1576205432213114881,8.402234263506125e+17,@pumperrumpred @RonenBenReuben @2LegitToTwit @mauifranko78 @BernieSanders The post wasn’t about cancer. It’s telling you that the value of a person isn’t confined to the sum total of their current capabilities. Our worth is everything we are - and everything we could be. Human beings have tremendous potential that can’t be foretold. Act accordingly.,1.5761596685937787e+18,palehombre
482,4,1576159668593778688,1.2687672305037353e+18,"@palehombre @RonenBenReuben @2LegitToTwit @mauifranko78 @BernieSanders If someone did cure cancer, they still wouldn’t be able to impose themselves on another’s autonomy. And why are we dealing with what ifs? When this affects all women here in reality. If you care so much about cancer, we should focus on education instead of women’s bodies.",1.5758739675034665e+18,pumperrumpred
482,5,1575873967503466496,8.402234263506125e+17,"@RonenBenReuben @2LegitToTwit @pumperrumpred @mauifranko78 @BernieSanders Your ethics presuppose that you know all possible outcomes. Let's say a woman is pregnant with a child that will someday develop a cure for all cancer.  According to you, should she be allowed to ""discard"" the ""fetus""?",1.5758718479371018e+18,palehombre
487,0,1575181416182460417,1.5615203859291423e+18,@JohnSch57688037 @JTeenmining @DreadPirateStev @ColoNATIVE2nd @LawrenceUgoch18 @EquipmentGuyRy @UjuAnya @MeghanMcCain The lack of that personhood recognition seems to be a natural consequence of the lax abortion law up until recently. I think those policies should be expanded to include them. Especially if that’s the hurdle to save their lives. Let them in the carpool lane and into the world,1.5750888713893765e+18,Nunya75719936
487,1,1575088871389376512,1.4456013574995517e+18,"@Nunya75719936 @JTeenmining @DreadPirateStev @ColoNATIVE2nd @LawrenceUgoch18 @EquipmentGuyRy @UjuAnya @MeghanMcCain A fetus is at best a symbiot. It has no viability outside of its host for at minimum 25 weeks.  It can't even be considered a human for purposes of an HOV lane and that is a very low barrier.  It is only a ""human"" when doing so is politically expedient.",1.5750682495446262e+18,JohnSch57688037
488,0,1574925643099164672,2748427134.0,"@theliamnissan Kenny’s parents probably won’t be very happy either. In Georgia,a fetus has personhood and there’s a tax exemption for it.Would think boy and boys family could be made to pay for half of the medical costs of the pregnancy.I had great insurance and my cost was $3k/child 17 yrs ago",1.57489626029278e+18,ThirdCultureMum
488,1,1574896260292780039,1.413628042698797e+18,We should remind all the MAGA voters that their daughter's very unpleasant new boyfriend will completely own and control her uterus the moment he impregnates it.,,theliamnissan
489,0,1574879624500224008,1.2744597810136883e+18,"@mehdirhasan Citizenship is conferred at birth, not while in utero. At least that's my understanding of the Constitution. A fetus has no standing under US laws...at least not under existing laws. The GOP is a millimeter away from fetal personhood laws",1.574838566055809e+18,15minslate
489,1,1574838566055809044,130557513.0,Wow. https://twitter.com/SawyerHackett/status/1574820825835999244,,mehdirhasan
490,0,1574484796516057088,7.581323420787302e+17,"@mnsportsguy72 @Reuters Fetal personhood amendment on deck, BTW.   So much for federalism.",1.5698874687736422e+18,CitizenSissy
490,1,1569887468773642242,1.5168942891917435e+18,@Reuters Savin babies.,1.5698850218418872e+18,mnsportsguy72
491,0,1574463080070672385,16941360.0,"@sfoosness @healthcareandy Let's not forget the issues with healthcare in those states as it relates to a fetus that could be harming the surrogate's health and/or the attempts at personhood bills. Geofencing would be incredibly important, I'd imagine.",1.5744608497245716e+18,RossFelix
491,1,1574460849724571651,1080249924.0,@healthcareandy Brilliant product for a market eager for a good solution. They will face hurdles in more than a few states where surrogacy is (and should be!) carefully regulated to protect both parties. Surrogacy has always been geared towards the affluent. Hopeful parents would pay readily.,1.5744575383341343e+18,sfoosness
492,0,1574446428864319490,1.4191070246427075e+18,"@ShortyTheCorgi @LqLana If we were talking about killing “kids” I’d agree with you. However, since it’s a fetus, and brain development couldn’t possibly support consciousness until well after 20 weeks, I say keep your religious concepts of personhood out of government forced birth.",1.5744444617023939e+18,RedOnionBreath
492,1,1574444461702393856,8.160369878323978e+17,"@RedOnionBreath @LqLana Yeah, your right, much better to kill off the kid.",1.5744438526850867e+18,ShortyTheCorgi
493,0,1574438501956739080,3896311875.0,@davidhogg111 Pretty sure abortion kills more babies than guns bud. At least you’re metaphor assigns personhood to kids and babies in the womb equally.,1.5743924466784911e+18,TNMontgomeryB
493,1,1574392446678491136,1915033663.0,"How someone could be pro-life and pro-gun, literally the leading cause of child death is beyond me.",,davidhogg111
495,0,1573442560202362897,398703279.0,"@UnseriousTimes @JoeBiden Obama didn't do it because.....who the hell *codifies*  Constitutionally protected things?    

You realize that it was already protected at a HIGHER level under Obama, right?

If it were codified Alito's opinion would've been based on fetal personhood rather than states rights.",1.5733631320467374e+18,chaboard2
495,1,1573363132046737408,1.5650537088989553e+18,"@JoeBiden Becoming more clear why Obama didn't do this when he had the chance. DNC wanted it to leave the potential of Roe being overturned so they can use it as a tool to boost another election. All they care about is power, so they can pursue the interests of their donors, not yours.",1.573361187491922e+18,UnseriousTimes
495,2,1573361187491921920,939091.0,"If you give me two more Democratic senators, and Democrats keep the House, I promise you we will codify Roe v. Wade.

We will once again make Roe the law of the land.

We will once again protect a woman’s right to choose.",,JoeBiden
497,0,1573216488047132676,1.4791532362842563e+18,@smashbaals Fascists are trying to make fetal personhood happen so that they can be dads via rape or accidents.,1.572992629394256e+18,htoad3231
497,1,1572992629394255874,1.403356678700032e+18,"Fixed it. 

They know they’re unborn babies. 

They just don’t care that they kill them. https://twitter.com/smashbaals/status/1572992629394255874/photo/1",,smashbaals
498,0,1573086499335438336,602843963.0,"@fiveminutepizza @neontaster @redsteeze W/o question. Fetal personhood means the baby’s interests are considered. In the case of rape/incest, I believe that the mother’s interest is paramount because of the coercion element, but it’s not an easy moral question, nor is it when applied to myriad semi-coercive conceptions",1.5730801553707868e+18,VirginiaYankee1
498,1,1573080155370786818,9.312132041553838e+17,"@VirginiaYankee1 @neontaster @redsteeze On the flip side, if it is a full person entitled to sovereign protection at conception, then how does one support exceptions for rape or incest.  

It’s a question of trade offs that people paint in absolute terms to favor their argument.  Both sides do it.",1.5730342236985754e+18,stopcallingpls
498,2,1573034223698575364,602843963.0,@neontaster @redsteeze The amount of mental gymnastics and trafficking in euphemism necessary to avoid the moral implications of fetal personhood beggars belief,1.5729935736075756e+18,VirginiaYankee1
498,3,1572993573607575552,19217369.0,Stuff like this really feels like people shielding themselves from the implications of their position on abortion. https://twitter.com/GlennKesslerWP/status/1572962263992000512,,neontaster
501,0,1573039803460997120,1219579814.0,"@BasedBeaver @RealPhillyP @hrJonGant @DithYoder @trizzlor @mattdizwhitlock @redsteeze Good - that's consistent. Now get out there and argue for that, and please encourage all the House Republicans who sponsored the fetal-personhood bill to say that they think women who have abortions should be treated as murderers, too.",1.5730389806058127e+18,JamesSurowiecki
501,1,1573038980605812736,1.2198337438479073e+18,"@JamesSurowiecki @RealPhillyP @hrJonGant @DithYoder @trizzlor @mattdizwhitlock @redsteeze nice assumption, but im down to jail women who murder.",1.5730365696315392e+18,BasedBeaver
501,2,1573036569631539200,1219579814.0,"@RealPhillyP @hrJonGant @DithYoder @trizzlor @mattdizwhitlock @redsteeze And anyway, none of you think an embryo is a person, either, or you'd be calling for women who have abortions to be put in prison for a very long time.",1.5730363666106982e+18,JamesSurowiecki
503,0,1571534874582093825,8.607783197044572e+17,"@realjcab @MarkoArtukovic @KristanHawkins Actually, I'm early GenX.

Nobody is denied personhood in an abortion.

In law &amp; ethics, for the last several thousand years, personhood is only granted at birth.

In the Israel of Jesus' time, babies had to survive a month before being considered a person.

Educate yourself.",1.5714066755754516e+18,KitemanArgues
503,1,1571406675575451648,1.518753974953726e+18,"@KitemanArgues @MarkoArtukovic @KristanHawkins Abortion and slavery deny personhood to a unique human being. Thus, ""abortion doesn't affect babies"" is equivalent to ""slavery doesn't affect people"".

Think harder boomer?",1.571404452405338e+18,realjcab
503,2,1571404452405338112,8.607783197044572e+17,"@realjcab @MarkoArtukovic @KristanHawkins Non sequitur.

Try harder, youngling.",1.5714033155688407e+18,KitemanArgues
505,0,1571271478078750721,163634745.0,"@StormMela Tracey Mann sponsored bills for restricting access to abortion, restricting access to voting, protecting oil and gas leases (wut?), defunding Planned Parenthood, ban research on new abortion drugs, a personhood bill and an anti-immigration bill. #Loser 
https://www.billtrack50.com/legislatordetail/25639",1.5712453126723994e+18,skohayes
505,1,1571245312672399360,9.367649136488407e+17,"Hi, fellow Kansans!
I'm trying to get a sense for how Kansans feel about their representatives.
Does it bother you that 3 of them are election deniers?  
If you live in 1, 2 or 4, can you tell me what Mann, LaTurner or Estes has done to make your life better?",,StormMela
506,0,1570470151950057473,7.482376326358016e+17,"@nicholemflores Ooh, nice! Cathy Kaveny has a piece on Dobbs and fetal personhood over at Religion &amp; Politics that I've been thinking would be great to teach, too.",1.5704439295180636e+18,mollyfarneth
506,1,1570443929518063618,359354972.0,"And here’s 180 copies ready to go to religion, ethics, &amp; health care students before we discuss Dobbs later this semester. Heavier! https://twitter.com/nicholemflores/status/1570443929518063618/photo/1",1.5704430305821573e+18,nicholemflores
507,0,1569958785757884416,238007755.0,"@LeoKeizur @NoLieWithBTC Point to the book, chapter, &amp; verse in the Bible where abortion = murder

You can’t because it doesn’t

In fact, Exodus 21:22-23 puts much LESS importance on a dead fetus than the pregnant mother dying

Y’all keep trying to give personhood to a life that the Bible granted none",1.5696681183432172e+18,RoLo_Diva
507,1,1569668118343217155,1.5233417416795136e+18,"@NoLieWithBTC Abortion is murder. Murder is sin. Non-repentence is eternity without the presence (protection) of God.

Will that sink in?",1.5696669254452388e+18,LeoKeizur
507,2,1569666925445238786,1.2682236904806154e+18,"After spending months saying they want to “let states decide,” Senate Republicans are introducing a bill to ban abortion nationwide today.

Let that sink in.",,NoLieWithBTC
509,0,1567924957757476864,9.155132703829033e+17,@Taniel Well if the fetus counts as a person then it should be able to vote also. The mother should be able to vote on its behalf since she is liable if it dies then she should get perks that come with personhood as well.,1.5675962166821683e+18,distillers513x
509,1,1567596216682168324,15537302.0,"An Alabama county is detaining women in jail (without a criminal conviction) ""for weeks or months"" based on the idea that they're pregnant and their fetus should be protected. https://www.al.com/news/2022/09/pregnant-women-held-for-months-in-one-alabama-jail-to-protect-fetuses-from-drugs.html",,Taniel
510,0,1567491481178365953,1191158508.0,"@SethCotlar @PattyArquette Fetal personhood will bankrupt the life insurance industry. Discover pregnancy, buy coverage, miscarry, collect.",1.5673287476318208e+18,MartyOlliff
510,1,1567328747631820800,2477854855.0,I look forward to Alito’s argument about how this was ackshually the original intent of the people who drafted and passed the 14th Amendment. https://twitter.com/fedjudges/status/1567233115160203264,,SethCotlar
511,0,1567290498947379201,1939185709.0,"@DankProLifeMeme Funny, for all the credentials, they seem to be missing that for the abortion issue, ""personhood"" is more of a philosophical issue than a legal one. But I wouldn't expect a biologist to know that 

Also, the law doesn't specify that biologists possess personhood, so yah",1.567288257863467e+18,GeneralNate1
511,1,1567288257863467008,8.975073230187151e+17,one of my favorite things is when I address a scientific claim and then someone changes the subject to philosophy and pretends I've done something wrong by not looking into the future and anticipating their specific argument https://twitter.com/hattyvayvah/status/1567245027969204225,,antiabort_memes
512,0,1566847791099514880,1543464451.0,"@stretchlimo5 @coitus_mayfield @RandyRRQuaid Well, they are aiming for fetal personhood. I could actually see someone like Blake Masters proposing it.",1.5668447096743117e+18,murphy_siobhans
512,1,1566844709674311680,7.749966923787387e+17,@murphy_siobhans @coitus_mayfield @RandyRRQuaid They probably want pregnant WHITE women to count as two votes.,1.5668444134180823e+18,stretchlimo5
513,0,1566547122295537664,1380632863.0,"@brill_leah So glad you are (I presume) Happy and Whole now. 

With their thrill at considering ""Fetal Personhood"" 
we would become simply ""Breeding Units""",1.5665447459120128e+18,jacque_davis
513,1,1566544745912012800,7.262766543189484e+17,"@jacque_davis @redux50 @jenmercieca I was in college &amp; raising 2 young sons alone. My youngest needed open-heart surgery &amp;right after that info came the realization that I was pregnant.I knew I couldn’t afford another child before completing college.Later in life I had an ectopic pregnancy,which requires abortion!",1.56653005224593e+18,brill_leah
514,0,1566184189610733568,15062169.0,"@foodhealthearth @tarynj85 @quinevanssegall Viability is an argument about potential personhood.  The laws are written to value the fetus as already actually human, not based on potential. And an ectopic pregnancy is a pregnancy, it’s just one where there is no potential of a new person.",1.5658444148066427e+18,lanstin
514,1,1565844414806642688,7.475309655184753e+17,"@tarynj85 @quinevanssegall I disagree. It's not a ""pregnancy"" if there is absolutely no chance of ""viability"". The way law works is that lawyers argue their side. No one is even arguing this definitional issue as far as I am aware (and they might be, I'm certainly not fully aware of all that's happening)",1.5658410878806344e+18,lizbrownmorgan
515,0,1565125441156956160,2277857835.0,"@maryrziegler @joshjcraddock It’s interesting that the best argument against fetal personhood in the 14th Amendment is an originalist argument, whereas the strongest argument for fetal personhood in the 14th A. is a textualist argument. This debate could make for some odd bedfellows.",1.5650226865725276e+18,lophus89
515,1,1565022686572527616,9.05889045653459e+17,"Another major question: will SCOTUS ever recognize personhood/hold abortion unconstitutional? Brett Kavanaugh telegraphed that this won't happen, but leading proponents of personhood, such as @joshjcraddock, see signs in Dobbs that the Court may be more open down the road. https://twitter.com/AaronTangLaw/status/1565019941291454465",,maryrziegler
516,0,1565080522036023297,1.560726900657496e+18,"@DrOz You don’t even know how inalienable rights funcuon, @DrOz — if you did, you’d understand that MURDER is a designation we apply solely to PERSONS, and that a FETUS is incapable of obtaining PERSONHOOD and therefore CANNOT be murdered. 

Adjust your ideology. It’s rotten.",1.562437491004932e+18,MisogynyManaged
516,1,1562437491004932098,38531995.0,"As a doctor, I saved the lives of thousands of patients. As your Senator, I plan to bring the power of change to Washington that Pennsylvania desperately needs. https://twitter.com/DrOz/status/1562437491004932098/video/1",,DrOz
517,0,1564744659296993282,9.033714578451907e+17,"@BennieOwen1895 —doing more than exist. Pregnancies harm pregnant ppl.
—“cuz of your own actions” Are you anti-abortion cuz of a position on equal rights or fetal personhood? Or something else as your comment suggests?
—nothing wrong with wanting unwanted bodily contact to end
—abortion≠murder",1.5647211251705774e+18,SierraDeciduous
517,1,1564721125170577409,7.860392426946355e+17,"@SierraDeciduous Do I believe you can kill someone who exists because of your own actions and is doing nothing but exist, simply because you want them gone? 

No. In fact, I’d say it’s one of the weakest excuses for homicide possible.",1.5647170151930593e+18,BennieOwen1895
517,2,1564717015193059331,9.033714578451907e+17,"@BennieOwen1895 The terms reasonable &amp; timely allow for nuance.
If there is no reasonable &amp; timely non-lethal way to withhold or end unwanted bodily contact, do you think persons have lost their equal rights to end their violation &amp; are obligated to endure the violation of their bodily rights?",1.5647007379631718e+18,SierraDeciduous
519,0,1563627074371215360,2279709169.0,"@RTodKelly Take abortion. I'm a naturalist. I think a person is what a brain does &amp; if it's a baby, at a minimum it needs to have a baby's brain. Somebody else may think a soul flies down from heaven the moment a sperm touches an egg, infusing it w/personhood. No civil war necessary here.",1.5636258136851292e+18,browntom1234
519,1,1563625813685129216,2279709169.0,"@RTodKelly I don't expect to agree w/a pro-life, pro-gun, anti-regulation, devout Christian on a bunch of policy issues. But if they're honest, principled and value fairness and rule of law then there's likely room for some kind of compromise. Even if not I trust they'll stick to the rules.",1.5636244625362166e+18,browntom1234
520,0,1563252534038626305,114250659.0,@bgmasters This you?  What happened to “fetal personhood?” Lol. https://twitter.com/kellydean77/status/1563252534038626305/photo/1,1.5631830528759726e+18,kellydean77
520,1,1563183052875972608,117338050.0,"Earlier this year, Mark Kelly deleted (“scrubbed!) his *entire* issues page from his website. The liberal media wants Mark Kelly to win. They are trying to manipulate you. https://twitter.com/bgmasters/status/1563183052875972608/photo/1",,bgmasters
521,0,1563197199969710082,1.1494617100776038e+18,"@bgmasters @MastersPress So, what happened to your anti abortion position and personhood for the fertilized egg?",1.5631830528759726e+18,SouthFlorida19
522,0,1563191927830245376,32250240.0,"@jackivinson @ThunderousAppl3 @jawsgallors @AP According full legal personhood to a zygote, embryo, fetus is insane. Bye.",1.5631903804050637e+18,andydashiell
522,1,1563190380405063686,885972421.0,"@andydashiell @ThunderousAppl3 @jawsgallors @AP Nope, I don't believe I will go away' mansplainer.   

By 'insane birther person,' you mean someone who doesn't deny science in order to rationalize denying human rights.  No one has a right to kill. No one. Not slave-owners, not nazis and not mothers.",1.563189648872026e+18,jackivinson
523,0,1563183260951511040,9.257686340725268e+17,"@bgmasters You had a personhood amendment on your website, and you’re blatantly lying about the views of Democrats on abortion 🤦🏻‍♂️",1.5628135945881764e+18,RobVanDom
523,1,1562813594588176388,117338050.0,"Mark Kelly is lying about my views on abortion — the Democrats have to do that because their own position (no limits of any kind, ever) is so extreme. Here’s the truth. https://twitter.com/bgmasters/status/1562813594588176388/video/1",,bgmasters
524,0,1563028097053499392,3413438231.0,@JDMaul22 @chrislhayes Personhood bills give full rights to a fetus and reduce women to nothing more than incubators.,1.5630185229464412e+18,KoroninK
524,1,1563018522946441217,1067547901.0,"@chrislhayes Personhood Amendment?  I’m pretty sure I agree with you, but I don’t know what that means. This is my problem, but when I hear these coined phases, I’m at a loss and tune out.",1.5630010309120082e+18,JDMaul22
524,2,1563001030912008192,4207961.0,This is straight gaslighting. THIS DUDE HAD A PERSONHOOD AMENDMENT ON HIS WEBSITE UNTIL LIKE A DAY AGO. https://twitter.com/bgmasters/status/1562813594588176388,,chrislhayes
526,0,1563012469009760257,362118503.0,@bgmasters I imagine you just lost a lot of support from those who supported you in the primary because of your personhood and abortion ban views.,1.5628135945881764e+18,dale_in_denver
527,0,1562968136135032836,1.4726394354559263e+18,"@MastersPress @bgmasters @BreitbartNews “Blake Masters’ Huge, Sneaky Flip-Flop on Abortion”
Deletes his Trumpanzee lunatic pandering references to giving “personhood” rights to fertilized eggs. 

Liar, hypocrite, lunatic!

VOTE FOR HOBBS!
https://nymag.com/intelligencer/2022/08/blake-masters-executes-huge-if-sneaky-flip-flop-on-abortion.html",1.5629201312519332e+18,CoxHamlet
527,1,1562920131251933184,1.528472486093914e+18,"“Personally, I’d prefer not to be colonized by a tyrannical foreign regime hellbent on destroying us, but I guess Mark Kelly has found some common ground with the Chinese Communist Party,” Masters told @BreitbartNews https://www.breitbart.com/politics/2022/08/25/blake-masters-mark-kelly-allowing-china-to-colonize-american-farmland/",,MastersPress
528,0,1562912636597325825,1.521237901232722e+18,"@4everfreespeech @Lions_mom @flakenacho1 @VP @POTUS The heart doesn't form until week 7-8. Check it. However, a beating heart is not an exclusive metric for viability of the fetus or personhood. It lacks lungs, a brain and other vital organs. It's only a larger clump of cells.",1.5629072711807222e+18,DrumDr74
528,1,1562907271180722176,1.5512299727145042e+18,"@Lions_mom @DrumDr74 @flakenacho1 @VP @POTUS After 4 weeks, the heart starts beating. It is much more than a clump of cells after 10-14 days.",1.5629065385948652e+18,4everfreespeech
529,0,1562820238810394625,1.4790373585362248e+18,"@bgmasters You're lying. How disgusting. 
https://americanindependent.com/arizona-senate-candidate-blake-masters-abortion-ban-personhood-laws-republican-mark-kelly-democrat-2022-election/ https://twitter.com/WendyHu76956681/status/1562820238810394625/photo/1",1.5628135945881764e+18,WendyHu76956681
530,0,1562824391314264067,498531048.0,@Em_sart @GOP You’re right. And their Supreme Court misfit liars tossed it to the states to make it easier for them to persecute women and oppress us and deny us bodily autonomy and the right to choose for ourselves.,1.5628201134345503e+18,suzette_sommer
530,1,1562820113434550272,436146180.0,@suzette_sommer She's lying: the @GOP goal is to pass a fetal personhood law if they gain the majority. The people with actual heartbeats will be sacrificed for ultrasound translations of cellular electrical signals.,1.5628061152259686e+18,Em_sart
530,2,1562806115225968644,498531048.0,"Listen up, chick. GOP SC  justices LIED about ROE. Patty Murray is a  hardworking Senator who’s proven her worth to us.  

You are a pro life nobody. Get lost. 

I am a WA state voter for Patty Murray. 💙

https://www.cnn.com/2022/08/25/politics/senate-candidate-abortion-ad-2022/index.html",,suzette_sommer
532,0,1562569432206954497,64417485.0,"@ReutersZengerle As someone who's worked on abortion rights in Colorado since the first 'personhood' ballot measure in 2008, none of this wackadoo stuff is new.
But with Dobbs/without Roe, they now stand a chance of becoming law.",1.5625661283121562e+18,LauraChapin
532,1,1562566128312156160,89220865.0,The bill eventually failed but … huh (catching up on The Daily)  https://www.washingtonpost.com/politics/2022/05/05/louisiana-republicans-advance-bill-that-would-charge-abortion-homicide/,,ReutersZengerle
533,0,1562439652480495619,1.484928484845699e+18,"@mjs_DC The Christians will keep pushing their fetal heartbeat/personhood agenda. The goal is to make sex ""sin"" again. Not to save children or save mothers. The goal is to make women suffer for having sex outside of wedlock. Just wait until they take away contraception.",1.5620939784886395e+18,BormuthPeter
533,1,1562093978488639489,88215673.0,"I’m haunted by this South Carolina Republican, Rep. Neal Collins, realizing that the anti-abortion bills he supported are now forcing women and girls to carry nonviable pregnancies at risk of sepsis, death, and loss of the uterus. All these outcomes were inevitable and predicted. https://twitter.com/mjs_DC/status/1562093978488639489/video/1",,mjs_DC
534,0,1561849525496475648,284210981.0,@MaryMargOlohan @kzernike The fight over abortion decisions isn’t a fight for life. It’s a fight for control. Forcing the personhood question takes control away from the pregnant person and gives it to those pretending to represent the fetus.,1.5618448634018693e+18,clbirds
534,1,1561844863401869313,9.559550018762547e+17,@kzernike must not have been covering abortion very long or she would know that personhood is not an “anti-abortion strategy” ….it’s the principle on which the whole fight for life exists,1.5618444189022167e+18,MaryMargOlohan
534,2,1561844418902216706,9.559550018762547e+17,Pulitzer Prize winning journo unsure whether an unborn baby counts as a person https://twitter.com/MaryMargOlohan/status/1561844418902216706/photo/1,,MaryMargOlohan
